id,cancion,artista,subestilo,pais,origen,genero,yt_channel_subscribers_log,channel_age_years,is_vevo,is_licensed_content,lastfm_artist_listeners,lastfm_artist_playcount,lastfm_plays_per_listener,lastfm_top_tag_score,lastfm_top10_listeners_mean,lastfm_similar_match_mean,territorio_top_1,territorio_top_2,n_territorios_top,career_stage,label_type,has_featuring,n_collaborators,release_month,duracion_total_s,tempo_bpm,energia_rms_mean,energia_rms_std,brillo_centroide_mean,brillo_centroide_std,ancho_banda_hz,caida_espectral_rolloff,tasa_cruces_cero,bailabilidad_essentia,complejidad_dinamica_essentia,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,nivel,nivel_predicho,prob_bajo,prob_medio,prob_alto
315,Cancion_Sint_0107,Artista_Bld_0020,Balada pop,ES,sintetico,Balada,5.639,11.5,0,1,23665,348087,14.71,36,8385,0.4761,ES,SIN_SEGUNDO,1,Establecido,Major,0,0,4,330.78,105.3,0.065,0.0362,2302.28,913.02,2318.36,4833.32,0.1082,1.1661,-21.9261,-167.0866,97.6937,-3.5333,19.9889,1.6946,Bajo,Bajo,0.9098997413216674,0.07898321543819599,0.011117043240136753
316,Cancion_Sint_0022,Artista_Bld_0038,Balada pop,ES,sintetico,Balada,5.471,8.3,1,1,22203,241155,10.86,76,4901,0.3248,ES,CL,3,Emergente,Indie,0,0,4,269.02,107.8,0.1016,0.0231,2445.91,730.47,2514.34,5217.36,0.109,1.268,-22.6854,-112.3092,87.2896,-4.614,32.9081,8.8178,Alto,Bajo,0.5255536039710701,0.24613062148642398,0.22831577454250593
317,Cancion_Sint_0124,Artista_Bld_0042,Balada pop,AR,sintetico,Balada,4.58,4.4,0,0,18737,190211,10.15,48,6313,0.6475,US,ES,2,Emergente,Regional,0,0,6,221.26,93.3,0.1473,0.0543,2142.8,754.5,2437.98,4636.87,0.091,1.095,-16.1999,-110.0,105.0,-2.1798,5.0,-3.0518,Bajo,Bajo,0.9061021896677752,0.09117247175980141,0.0027253385724232515
318,Cancion_Sint_0088,Chayanne,Balada pop,PR,sintetico,Balada,5.556,17.0,1,1,52128,653444,12.54,75,26618,0.4594,MX,SIN_SEGUNDO,1,Consagrado,Major,0,0,5,248.49,60.1,0.056,0.02,1918.4,928.7,2217.33,4015.69,0.0764,1.0715,-24.1176,-220.0,101.6755,16.3837,31.7328,3.2673,Bajo,Bajo,0.7158711652829775,0.2396106382094269,0.04451819650759551
319,Cancion_Sint_0139,Artista_Bld_0036,Balada pop,CO,sintetico,Balada,4.857,8.0,0,0,23558,229957,9.76,57,10739,0.4532,EC,SIN_SEGUNDO,1,Emergente,Major,0,0,10,244.29,107.0,0.1269,0.02,1416.76,599.25,1759.47,2661.03,0.071,1.2608,-18.7063,-157.7607,105.0,5.9607,28.1314,0.6174,Bajo,Bajo,0.9701632823490821,0.02602291875678371,0.0038137988941342083
320,17 Años,Andrés Cepeda,Balada romántica,CO,real,Balada,7.107,14.7,0,1,1901146,13395210,7.05,28,1208963,0.6545,AR,CO,4,Consagrado,Major,0,0,11,154.92,99.4,0.2114000022411346,0.0820999965071678,1709.42,852.49,2170.76,3760.28,0.0573,1.0859,-14.1405,-129.4337005615234,103.4792022705078,14.99870014190674,30.78790092468262,7.411300182342529,Medio,Medio,0.024111019309982263,0.6630653347273537,0.312823645962664
321,El Sol No Regresa,La Quinta Estación,Balada pop,ES,real,Balada,6.453,18.6,1,1,344185,3760965,10.93,56,209485,0.4284,CO,US,4,Consagrado,Major,0,0,10,225.37,129.2,0.1202000007033348,0.0410999990999698,1770.85,574.26,1945.79,3553.32,0.0892,1.0564,-18.9473,-127.1596984863281,119.0326995849609,-21.31419944763184,31.72540092468262,4.154900074005127,Alto,Alto,0.011003085314641595,0.22326048118710584,0.7657364334982527
322,Puede Ser,El Canto del Loco,Balada pop,ES,real,Balada,5.778,16.8,1,1,73290,718238,9.8,76,31313,0.3317,MX,SIN_SEGUNDO,1,Consagrado,Indie,0,0,10,176.61,95.7,0.1093000024557114,0.0606999993324279,2354.63,833.3,2532.13,5126.79,0.0993,1.0216,-18.9906,-141.1851959228516,86.11039733886719,2.556299924850464,22.69499969482422,4.075799942016602,Bajo,Bajo,0.8389704666462038,0.13240581352337122,0.028623719830424832
323,El Mismo Sol de Siempre,Luciano Pereyra,Balada romántica,AR,real,Balada,6.117,10.9,1,1,199548,3298384,16.53,44,100639,0.5489,CO,DO,5,Establecido,Indie,0,0,1,327.91,69.8,0.1092000007629395,0.0703999996185302,1717.95,447.4,1913.56,3285.71,0.083,0.9513,-18.7139,-156.460205078125,111.0904998779297,-28.02610015869141,12.78170013427734,2.348000049591064,Medio,Medio,0.03346608691790534,0.7680102926657247,0.19852362041636992
324,Mil Pedazos,Juanes,Balada rock,CO,real,Balada,6.403,19.3,1,1,436350,5791768,13.27,65,110809,0.6194,CO,MX,2,Consagrado,Major,0,0,3,199.97,129.2,0.1342000067234039,0.0410999990999698,2453.72,755.05,2591.29,5458.97,0.0997,1.3101,-18.5272,-93.76439666748048,83.02030181884766,4.608099937438965,20.55690002441406,4.098800182342529,Medio,Medio,0.24701245680351233,0.5944154399314878,0.15857210326499988
325,Cancion_Sint_0045,Artista_Bld_0008,Balada pop,ES,sintetico,Balada,7.0,16.5,1,1,934603,9865811,10.56,68,505746,0.8014,MX,EC,2,Consagrado,Indie,0,0,7,268.79,95.6,0.1427,0.0949,2480.02,876.44,2523.59,5591.5,0.109,0.8072,-16.8462,-110.0,79.4817,1.4651,16.4794,-5.0,Medio,Medio,0.31480323610723987,0.6099654012231802,0.07523136266957997
326,Si el Amor Existiera,David Bisbal,Balada pop,ES,real,Balada,6.057,18.5,1,1,116844,1646493,14.09,52,59510,0.631,ES,CO,2,Consagrado,Major,0,0,1,231.36,86.15,0.1739999949932098,0.0753000006079673,2170.91,754.94,2411.24,4670.56,0.0831,0.9999,-15.6375,-101.431999206543,87.2531967163086,4.505599975585938,28.30500030517578,1.565099954605103,Medio,Medio,0.2856429585496314,0.5840149276893517,0.1303421137610169
327,Cancion_Sint_0163,Artista_Bld_0041,Balada pop,AR,sintetico,Balada,5.21,4.6,1,1,42686,247110,5.79,24,14135,0.5077,ES,SIN_SEGUNDO,1,Emergente,Major,0,0,9,289.87,105.4,0.0837,0.0548,1771.24,761.06,2116.08,3860.77,0.0685,1.0925,-21.6196,-188.8762,105.0,3.1083,15.7125,0.6472,Bajo,Bajo,0.9256275184075293,0.06480169692783874,0.009570784664631998
328,Cómo Te Atreves,Morat,Balada pop,CO,real,Balada,6.813,11.5,1,1,267956,5414735,20.21,79,156520,0.7043,PA,CL,3,Consagrado,Major,0,0,11,244.88,129.2,0.2312999963760376,0.1112999990582466,2609.94,890.81,2600.84,5677.83,0.1195,0.9698,-12.9436,-43.02239990234375,71.793701171875,3.690900087356567,23.7460994720459,1.588099956512451,Alto,Alto,0.04165039256615272,0.32180839421669966,0.6365412132171476
329,Cancion_Sint_0019,Artista_Bld_0027,Balada folk,MX,sintetico,Balada,5.732,11.6,0,1,63393,573550,9.05,53,40911,0.609,MX,DO,5,Emergente,Indie,0,0,7,273.79,104.1,0.2031,0.0819,1629.5,648.55,1975.95,3333.29,0.0758,1.0511,-14.3523,-120.4269,105.0,8.5531,22.9287,6.5453,Alto,Alto,0.06512784544551577,0.42927893053763105,0.5055932240168532
330,Bésame,Camila,Balada pop,MX,real,Balada,6.67,19.0,1,1,1092710,35127307,32.15,50,379820,0.6064,MX,PE,4,Consagrado,Major,0,0,4,250.87,86.15,0.0908999964594841,0.0612999983131885,2465.47,977.06,2607.95,5363.69,0.1006,0.8165,-20.8475,-180.9122924804688,76.31729888916016,10.00010013580322,31.70359992980957,11.17140007019043,Alto,Alto,0.005223459804260699,0.08422932007460031,0.910547220121139
331,Yo Te Esperaré,Reik,Balada pop,MX,real,Balada,6.338,18.5,0,1,266722,2589309,9.71,69,69087,0.7752,ES,MX,5,Consagrado,Major,1,1,4,253.33,117.5,0.2252999991178513,0.1023000031709671,2319.52,970.17,2482.34,5105.36,0.0958,1.0932,-13.3507,-70.68360137939453,81.79100036621094,10.23060035705566,18.34819984436035,6.824399948120117,Alto,Alto,0.008284785994047394,0.08659596268306925,0.9051192513228833
332,Cancion_Sint_0101,Artista_Bld_0018,Balada pop,ES,sintetico,Balada,5.724,12.5,0,1,53214,614299,11.54,79,24560,0.3455,CO,ES,3,Establecido,Indie,0,0,3,172.54,105.9,0.0615,0.0631,2040.01,832.79,2357.2,4350.31,0.0863,1.0302,-19.6317,-207.5951,92.3236,14.6122,25.8444,5.0754,Bajo,Bajo,0.6103724205439506,0.32595277631780273,0.06367480313824664
333,Que el Cielo Espere Sentado,Natalia Lafourcade,Balada folk,MX,real,Balada,6.756,16.3,1,1,1431996,44873209,31.34,29,935199,0.6658,PA,SIN_SEGUNDO,1,Consagrado,Major,0,0,12,220.68,136.0,0.1289000064134598,0.0843999981880188,2283.85,1388.75,2589.98,5024.01,0.0946,1.1591,-18.8323,-201.3659057617188,88.34929656982422,33.39250183105469,13.48810005187988,5.673900127410889,Medio,Medio,0.17249177026244333,0.7072097226986139,0.1202985070389427
334,Mi Gente,J Balvin ft. Willy William,Reguetón moderno,CO,real,Reguetón,7.114,15.6,1,1,1872026,65889447,35.2,100,348149,0.6849,CO,AR,7,Consagrado,Major,1,1,6,185.9,136.0,0.2783,0.1451,2655.04,977.23,2708.03,5674.45,0.0979,1.0193,-13.1436,-81.9774,65.1209,-2.8896,11.6715,7.4832,Alto,Alto,0.0024201772902893914,0.05624939035318785,0.9413304323565228
335,Chantaje,Shakira ft. Maluma,Reguetón old school,CO,real,Reguetón,7.26,16.7,1,1,4916081,182218492,37.07,100,807229,0.7277,CO,MX,4,Consagrado,Major,1,1,11,199.23,136.0,0.2791,0.1289,2094.38,888.45,2346.49,4492.99,0.0756,1.3909,-11.9491,-93.2016,89.1212,-4.4211,8.0759,1.0192,Alto,Alto,0.0018790736954286563,0.049967760141244856,0.9481531661633266
336,Con Calma,Daddy Yankee ft. Snow,Reguetón old school,PR,real,Reguetón,7.617,15.0,0,0,2274547,52810960,23.22,100,389522,0.636,PR,AR,4,Consagrado,Major,1,1,1,210.65,184.6,0.2567,0.1247,2526.25,955.38,2571.71,5583.78,0.0952,1.1035,-12.2831,-70.3413,65.9888,-1.6389,13.5042,4.2412,Alto,Alto,0.008207590217660729,0.18346158056070133,0.808330829221638
337,Calma Remix,Pedro Capó ft. Farruko,Perreo,PR,real,Reguetón,4.962,16.7,1,1,254955,2108125,8.27,100,30392,0.6861,PR,US,6,Emergente,Major,1,1,10,237.75,129.2,0.2815,0.1154,1962.17,746.74,2275.25,4225.38,0.0745,1.2827,-11.9038,-64.5234,106.2427,-1.9246,9.6129,0.9136,Alto,Alto,0.01228638138067277,0.2300683146633746,0.7576453039559526
338,Criminal,Natti Natasha ft. Ozuna,Reguetón romántico,DO,real,Reguetón,7.124,11.2,0,1,384574,5332076,13.86,100,51934,0.659,DO,PE,4,Consagrado,Major,1,1,8,273.18,161.5,0.2541,0.1419,2259.47,1059.09,2299.92,4641.65,0.0935,1.3753,-13.1192,-75.9203,90.0165,-5.9541,21.7858,1.1513,Alto,Alto,0.006407419771823529,0.11263742240777766,0.8809551578203988
339,Taki Taki,"DJ Snake ft. Selena Gomez, Ozuna, Cardi B",Reguetón moderno,MX,real,Reguetón,6.803,12.3,1,1,2654124,50105229,18.88,100,473776,0.7973,DO,CO,6,Consagrado,Major,1,3,10,231.62,129.2,0.2424,0.1411,2432.53,1195.83,2376.16,4876.91,0.1035,1.2163,-13.7314,-104.5463,65.2136,-12.4284,8.5681,-2.3734,Alto,Alto,0.003201923950984295,0.056391970992792174,0.9404061050562235
340,Mayores,Becky G ft. Bad Bunny,Reguetón moderno,US,real,Reguetón,6.79,13.7,1,1,1480755,26171412,17.67,100,221403,0.5576,EC,ES,4,Consagrado,Major,1,1,7,211.09,95.7,0.2304,0.1192,2360.26,925.74,2480.55,5057.19,0.0974,1.1948,-13.1525,-78.8261,79.4125,-3.1029,14.4965,4.2097,Alto,Alto,0.007607347553653085,0.2392960922382113,0.7530965602081355
341,No Me Conoce (Remix),"Jhay Cortez ft. J Balvin, Bad Bunny",Latin trap,PR,real,Reguetón,5.344,8.7,1,1,210367,5329651,25.34,100,41503,0.8448,ES,PR,4,Emergente,Major,1,2,5,305.99,92.3,0.2544,0.1294,2433.94,870.35,2520.75,5320.1,0.0941,1.1411,-12.7896,-68.9089,81.4692,-4.5132,3.9945,-5.4762,Alto,Medio,0.025356329425167256,0.547612305360143,0.42703136521468965
342,Te Boté (Remix),"Nio García, Casper Mágico, Bad Bunny, Darell, Ozuna, Nicky Jam",Reguetón moderno,PR,real,Reguetón,6.976,12.5,0,1,1248,8658,6.94,100,125,0.4755,PR,ES,5,Consagrado,Major,0,5,4,422.49,129.2,0.2535,0.1274,1950.86,819.61,2142.58,3958.04,0.0852,1.6105,-12.6638,-90.5875,102.2611,-11.9666,17.5717,2.2963,Alto,Alto,0.02292906926461903,0.1653712929451678,0.8116996377902131
343,X (Equis),Nicky Jam ft. J Balvin,Reguetón old school,PR,real,Reguetón,7.394,14.4,0,1,1084018,16198840,14.94,100,174164,0.7935,PR,MX,3,Consagrado,Major,1,1,3,191.91,117.5,0.1669,0.1013,1950.19,953.89,2086.03,3996.12,0.0834,1.3114,-16.1525,-159.8161,87.8123,-10.4863,13.4621,0.743,Alto,Alto,0.04947108637240143,0.3196580438246142,0.6308708698029845
344,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna, J Balvin",Latin trap,PR,real,Reguetón,7.47,9.7,0,1,624667,36037722,57.69,100,127251,0.6422,AR,PE,4,Consagrado,Major,0,4,7,301.95,143.6,0.3133,0.1393,2099.79,912.02,2357.01,4429.22,0.075,1.2939,-11.9447,-71.8076,90.3353,-2.1074,17.6997,2.2778,Alto,Alto,0.0011834902085332104,0.014698571418114125,0.9841179383733525
345,Sin Pijama,Becky G ft. Natti Natasha,Perreo,US,real,Reguetón,6.79,13.7,1,1,1480755,26171412,17.67,100,221403,0.5576,US,PR,6,Consagrado,Major,1,1,4,216.41,184.6,0.1624,0.0987,2061.18,1046.42,2250.12,4305.51,0.0803,1.1814,-15.8189,-155.1543,86.5701,1.5705,23.4326,0.1487,Alto,Alto,0.004606040163980145,0.07693558851972664,0.9184583713162933
346,Con Altura,"Rosalía ft. J Balvin, El Guincho",Latin trap,ES,real,Reguetón,5.137,9.3,1,1,1882401,206359914,109.63,100,511101,0.6932,ES,MX,5,Emergente,Major,1,2,3,164.56,99.4,0.3369,0.1358,1931.7,1020.34,2318.75,4155.2,0.0627,1.2286,-11.0271,-94.1299,96.4227,14.8214,22.0505,6.2877,Alto,Alto,0.015983081700035127,0.08005836396840561,0.903958554331559
347,Ay Vamos,J Balvin,Reguetón moderno,CO,real,Reguetón,7.114,15.6,1,1,1872026,65889447,35.2,100,348149,0.6849,CO,EC,6,Consagrado,Major,0,0,8,266.96,172.3,0.2382,0.1315,2330.12,761.75,2290.15,4512.06,0.1115,1.297,-12.6683,-70.7442,84.9935,-30.8607,0.6579,-1.042,Alto,Alto,0.0017751207533365713,0.03507732877043249,0.9631475504762311
348,Dura,Daddy Yankee,Reguetón old school,PR,real,Reguetón,7.617,15.0,0,0,2274547,52810960,23.22,100,389522,0.636,PR,ES,5,Consagrado,Major,0,0,1,217.69,95.7,0.2778,0.1387,2286.21,864.86,2444.39,5030.1,0.0851,1.169,-11.8889,-67.0326,82.2325,-6.5312,11.1583,4.5812,Alto,Alto,0.005992690130216698,0.11748016279829247,0.8765271470714907
349,El Farsante (Remix),Ozuna ft. Romeo Santos,Reguetón romántico,PR,real,Reguetón,7.581,10.2,0,0,952439,29050052,30.5,100,188255,0.7712,PR,CO,5,Consagrado,Major,1,1,1,301.14,117.5,0.2817,0.1294,2289.54,982.27,2506.29,5009.39,0.0848,1.0867,-12.6408,-56.6363,97.9397,7.8162,15.1398,-0.386,Alto,Alto,0.0032453566592870746,0.08200252740195364,0.9147521159387594
350,Felices los 4,Maluma,Reguetón moderno,CO,real,Reguetón,7.143,14.9,1,1,1022653,32442494,31.72,100,215331,0.5926,CO,ES,4,Consagrado,Major,0,0,4,290.71,184.6,0.2065,0.1429,2090.08,870.99,2393.65,4478.41,0.0819,1.1425,-13.4353,-125.6223,94.6456,0.3097,7.847,5.5479,Alto,Alto,0.0028509476194495363,0.09084652922530172,0.9063025231552486
351,Toda,Alex Rose ft. Lenny Tavárez,Reguetón romántico,PR,real,Reguetón,6.715,10.7,0,0,171850,3207227,18.66,100,34809,0.8402,PR,CL,4,Consagrado,Major,1,1,6,378.07,107.7,0.1925,0.1097,2131.18,925.58,2474.9,4610.16,0.0795,1.2009,-15.6887,-115.0038,98.1789,10.4407,20.7643,12.9069,Alto,Alto,0.034727360526441216,0.17902335292911073,0.7862492865444481
352,Quédate Conmigo,Lyanno,Reguetón moderno,PR,real,Reguetón,6.715,10.7,0,0,94070,1238139,13.16,100,11544,0.8418,PR,EC,6,Consagrado,Major,0,0,6,378.07,107.7,0.1925,0.1097,2131.18,925.58,2474.9,4610.16,0.0795,1.2009,-15.6887,-115.0038,98.1789,10.4407,20.7643,12.9069,Alto,Alto,0.02103056328764371,0.12325491567291463,0.8557145210394416
353,Shaky Shaky,Daddy Yankee,Reguetón old school,PR,real,Reguetón,7.617,15.0,0,0,2274547,52810960,23.22,100,389522,0.636,MX,US,5,Consagrado,Major,0,0,7,238.96,172.3,0.2988,0.1226,2103.76,762.4,2220.05,4273.5,0.0822,1.2847,-11.8081,-71.6448,84.7779,-18.6167,23.1466,8.9547,Alto,Alto,0.005001915292058806,0.07861016800954533,0.9163879166983958
354,Corazón,Maluma ft. Nego do Borel,Reguetón moderno,CO,real,Reguetón,7.143,14.9,1,1,1022653,32442494,31.72,100,215331,0.5926,CO,DO,7,Consagrado,Major,1,1,12,214.37,198.8,0.1987,0.1101,1845.89,961.5,2270.04,4047.38,0.064,1.2035,-14.4986,-137.3123,97.8827,11.5801,12.6598,6.2622,Alto,Alto,0.000577768884739183,0.016285545925005387,0.9831366851902554
355,Dákiti,Bad Bunny ft. Jhay Cortez,Reguetón moderno,PR,real,Reguetón,7.723,11.9,0,1,2610566,413595219,158.43,100,844810,0.8009,PE,CO,4,Consagrado,Major,1,1,10,213.97,107.7,0.125,0.0872,1672.17,942.88,2107.45,3751.47,0.0616,1.1945,-19.4165,-195.4249,114.8399,15.5023,7.3976,9.7207,Alto,Alto,0.006231776345455462,0.10512558600946201,0.8886426376450824
356,I Like It,"Cardi B ft. Bad Bunny, J Balvin",Perreo,US,real,Reguetón,7.31,9.5,0,1,2456074,80246253,32.67,100,607710,0.6583,MX,CL,4,Consagrado,Major,1,2,5,256.72,136.0,0.2497,0.1303,2472.13,914.95,2415.87,5133.24,0.1079,1.088,-13.0028,-61.6798,79.2841,-13.2183,15.3121,-4.216,Alto,Alto,0.002396273999707572,0.06807354630965921,0.9295301796906332
357,MÍA,Bad Bunny ft. Drake,Reguetón moderno,PR,real,Reguetón,7.723,11.9,0,0,2610566,413595219,158.43,100,844810,0.8009,US,PR,6,Consagrado,Major,1,1,10,210.72,129.2,0.3151,0.147,1993.92,924.34,2460.53,4713.08,0.0547,1.0599,-13.3312,-101.7446,92.071,18.074,22.8367,16.2368,Alto,Alto,0.002060530276712235,0.022114565010257558,0.9758249047130301
358,Hasta el Amanecer,Nicky Jam,Reguetón old school,PR,real,Reguetón,7.394,14.4,0,1,1084018,16198840,14.94,100,174164,0.7935,PR,CL,6,Consagrado,Major,0,0,1,245.76,184.6,0.2147,0.1342,2241.0,967.63,2466.34,4767.12,0.0879,1.206,-13.7412,-101.5505,90.0488,0.7195,16.7083,10.145,Alto,Alto,0.002443077613658563,0.0279347746919256,0.9696221476944159
359,Tusa,Karol G ft. Nicki Minaj,Reguetón moderno,CO,real,Reguetón,6.592,10.4,1,1,1462674,77189694,52.77,100,322523,0.7095,AR,EC,4,Establecido,Major,1,1,11,203.89,136.0,0.2926,0.1673,1832.78,1002.42,2077.34,3687.97,0.078,1.2426,-11.7772,-100.2298,108.5611,-3.6689,13.31,-2.0621,Alto,Alto,0.0038948435600957977,0.1057501199240091,0.8903550365158951
360,Nena Maldición,Paulo Londra ft. Lenny Tavárez,Reguetón romántico,AR,real,Reguetón,7.371,9.8,0,0,390790,16936687,43.34,100,92832,0.7279,PR,MX,3,Consagrado,Major,1,1,1,231.8,117.5,0.2683,0.123,2195.25,1065.18,2522.59,4985.53,0.076,1.1825,-13.0241,-83.7866,101.6176,9.3168,9.3214,15.0498,Alto,Alto,0.013863913577618481,0.12245361092274935,0.8636824754996321
361,El Perdón,Nicky Jam ft. Enrique Iglesias,Reguetón old school,PR,real,Reguetón,7.394,14.4,0,1,1084018,16198840,14.94,100,174164,0.7935,PR,PE,4,Consagrado,Major,1,1,3,226.91,89.1,0.175,0.0642,2128.5,998.36,2418.3,4791.31,0.0735,1.045,-16.5202,-134.0976,93.5508,12.8101,22.5357,3.5389,Alto,Alto,0.00883963443432989,0.15348064308914283,0.8376797224765272
362,Adán y Eva,Paulo Londra,Reguetón moderno,AR,real,Reguetón,7.371,9.8,0,0,390790,16936687,43.34,100,92832,0.7279,CO,ES,4,Consagrado,Major,0,0,11,260.95,112.3,0.2659,0.117,2096.36,891.83,2418.26,4649.98,0.0778,1.1351,-12.3386,-93.0486,88.6723,10.9536,18.6117,0.8157,Alto,Alto,0.0043324675928732275,0.10058442692878884,0.895083105478338
363,TQG,Karol G ft. Shakira,Reguetón moderno,CO,real,Reguetón,6.592,10.4,1,1,1462674,77189694,52.77,100,322523,0.7095,PR,EC,3,Establecido,Major,1,1,2,216.55,184.6,0.2586,0.156,2026.96,987.42,2244.52,4194.15,0.0828,1.1174,-11.7056,-99.8729,108.806,10.4274,13.2378,-3.219,Alto,Alto,0.01483642529911264,0.22728652157566598,0.7578770531252215
364,El Amante,Nicky Jam,Reguetón old school,PR,real,Reguetón,7.394,14.4,0,1,1084018,16198840,14.94,100,174164,0.7935,PR,DO,4,Consagrado,Major,0,0,1,276.39,89.1,0.1566,0.0897,2180.29,1054.51,2303.99,4720.03,0.0876,1.2231,-16.0894,-132.4526,86.9573,1.0217,18.6859,7.6934,Alto,Alto,0.010576606265401557,0.11941302191090217,0.8700103718236962
365,Ahora Dice (Remix),"Chris Jedi ft. J Balvin, Ozuna, Arcángel",Reguetón moderno,PR,real,Reguetón,6.265,9.9,1,1,186240,2661609,14.29,100,32715,0.7404,PR,CO,4,Establecido,Major,1,3,3,280.94,143.6,0.2686,0.14,2540.42,1093.21,2762.8,5837.27,0.089,1.0535,-12.808,-75.0467,80.6025,27.5568,19.6615,6.0331,Alto,Alto,0.03849222537708516,0.44877014504610435,0.5127376295768106
366,Bichota,Karol G,Reguetón moderno,CO,real,Reguetón,6.592,10.4,1,1,1462674,77189694,52.77,100,322523,0.7095,EC,CL,4,Establecido,Major,0,0,10,176.87,161.5,0.2944,0.1458,2096.28,1090.16,2455.61,4427.61,0.0733,1.2044,-12.2048,-117.696,90.3448,13.2308,16.737,6.0278,Alto,Alto,0.007252560218994417,0.15192245926117753,0.840824980519828
367,Safari,"J Balvin ft. Pharrell Williams, BIA, Sky",Reguetón moderno,CO,real,Reguetón,7.114,15.6,1,1,1872026,65889447,35.2,100,348149,0.6849,CO,PE,5,Consagrado,Major,1,3,9,204.08,123.0,0.2759,0.1137,2021.51,897.16,2359.91,4287.95,0.0746,1.044,-12.2578,-69.6297,105.3193,3.0681,17.8447,6.5878,Alto,Alto,0.0009436084863354149,0.02905236325965034,0.9700040282540142
368,Provenza,Karol G,Reguetón moderno,CO,real,Reguetón,6.592,10.4,1,1,1462674,77189694,52.77,100,322523,0.7095,CO,EC,7,Establecido,Major,0,0,4,226.42,112.3,0.2779,0.1594,1494.5,769.9,2257.26,3255.21,0.0418,1.0527,-12.0091,-161.9816,108.2892,33.5986,23.5207,15.665,Alto,Alto,0.0029562833891189997,0.030025244082160247,0.9670184725287208
369,La Bebe (Remix),Yng Lvcas ft. Peso Pluma,Latin trap,CO,real,Reguetón,6.182,6.0,0,1,301531,3592500,11.91,100,38088,0.7613,EC,US,6,Establecido,Indie,1,1,3,244.67,172.3,0.1758,0.1255,2133.65,1106.74,2247.82,4584.7,0.0764,1.1525,-15.1225,-143.2418,83.3485,3.2745,15.1957,-5.167,Alto,Alto,0.019213605889904627,0.17693625603343002,0.8038501380766654
370,Callaíta,Bad Bunny,Reguetón moderno,PR,real,Reguetón,7.723,11.9,0,1,2610566,413595219,158.43,100,844810,0.8009,PR,PE,3,Consagrado,Major,0,0,5,251.94,117.5,0.1947,0.0952,1919.77,816.19,2152.8,4114.12,0.0765,1.0987,-15.2368,-126.391,103.8987,-4.3538,3.8582,-4.0687,Alto,Alto,0.029458945494432252,0.22163059498393636,0.7489104595216314
371,Adicto,"Tainy ft. Anuel AA, Ozuna",Reguetón moderno,CO,real,Reguetón,4.14,7.2,1,1,819531,38743190,47.27,100,188202,0.6316,DO,CL,4,Emergente,Major,1,2,8,291.97,161.5,0.26,0.1478,2275.25,1085.65,2513.76,5202.8,0.0783,1.2517,-13.1644,-100.5886,93.2878,22.3435,13.3937,3.299,Alto,Alto,0.013901745405755488,0.1784594163474269,0.8076388382468175
372,Nadie Como Tú,Cali y El Dandee ft. Sebastián Yatra,Latin trap,CO,real,Reguetón,6.318,14.9,1,1,215815,2991923,13.86,100,2694,0.6706,CO,DO,5,Establecido,Major,1,1,9,282.49,89.1,0.2255,0.1264,2809.88,848.93,2785.4,6193.39,0.1168,1.2057,-14.0757,-60.9598,66.0454,4.4086,15.5405,2.8205,Alto,Alto,0.027035235074176687,0.4496457462969628,0.5233190186288604
373,Cuatro Babys,"Maluma ft. Noriel, Bryant Myers, Juhn",Reguetón moderno,CO,real,Reguetón,7.143,14.9,1,1,1022653,32442494,31.72,100,215331,0.5926,CO,AR,3,Consagrado,Major,1,3,10,278.22,129.2,0.2805,0.1161,1976.56,957.48,2412.25,4414.65,0.0476,0.9941,-14.4831,-103.7702,99.2445,14.7456,26.4952,14.5015,Alto,Alto,0.012824153517169317,0.08522996145249982,0.9019458850303307
374,Travesuras,Nicky Jam,Reguetón old school,PR,real,Reguetón,7.394,14.4,0,1,1084018,16198840,14.94,100,174164,0.7935,PR,CL,5,Consagrado,Major,0,0,7,274.62,184.6,0.2131,0.1289,2045.88,796.11,2357.16,4492.13,0.0755,1.2126,-13.5413,-114.6936,97.5642,4.6116,19.8861,12.2084,Alto,Alto,0.0036849790372901316,0.04482084147976632,0.9514941794829436
375,Hawái,Maluma,Reguetón moderno,CO,real,Reguetón,7.143,14.9,1,1,1022653,32442494,31.72,100,215331,0.5926,AR,PE,3,Consagrado,Major,0,0,7,258.39,117.5,0.2178,0.147,1857.47,839.1,2237.47,4157.66,0.0637,1.3173,-13.7455,-135.2836,105.3251,7.379,10.6734,4.2935,Alto,Alto,0.015120539410171632,0.19507933497218347,0.7898001256176449
376,Soy Peor,Bad Bunny,Reguetón moderno,PR,real,Reguetón,7.723,11.9,0,1,2610566,413595219,158.43,100,844810,0.8009,PR,AR,5,Consagrado,Major,0,0,12,269.17,117.5,0.1888,0.1063,2047.86,1240.21,2211.77,4115.07,0.0884,1.1402,-14.3104,-130.3854,100.7321,7.4939,18.7494,19.9332,Alto,Alto,0.005293137475816894,0.059390918589860224,0.9353159439343229
